mp_id,mp_x,mp_y,mp_z,descriptor_hex,observations
141,-0.104085,0.190839,0.638000,"1289069a9de1b2c39f05c9032cfa20c8e9bbab911aab1afd99369a4b900fbc8e","0;20;21;24"
151,0.163262,0.124114,0.655414,"0b36e089f5bfba5f5f695ce78888f684df0b971596bc54de0e5d3be7dfcedb95","0;20;21;24;31;41"
152,0.276328,0.163862,0.645696,"188d0bad95874f771484ca0373a3204078ba0ba8689b113ff1e786003148b42a","0;20;21;24;31;41;294;303;320"
153,0.250481,0.161088,0.654101,"3ac936be5dd7d6e58d04ec036efc2644d8f993e15cab3afd3b7f874b731efcce","0;20;31;41"
156,0.196101,0.175251,0.571413,"40215a895ca9e0476f21fb0aae8854502a8d6e9102b9c1d195b41201450ae30a","0;20;21;31;41;51"
157,0.161471,0.186322,0.548606,"7c78f350437b51c833b624b84ad7473f37dde0f20857ba405bc2417fe3b50676","0;21;24;31"
159,0.239326,0.174360,0.659550,"029d2a9fd7d7bee71d495e03acfe34c0fe3b9385d79810ff2f158ec3150abdde","0;20;21;24;31;41;51;303"
162,0.046948,0.155663,0.803854,"0b8f628bf7b3bae70f4558a72ce8b684fe2b939596b804fd3e148ac39f0eb9cf","0;20;21;24;31"
166,0.109555,0.149170,0.870107,"feffe61ecf73deecd3f69daf48ecff8f7be6ffe7ec67efea3a73cdbfeffffed4","0;20;21;24;31;41;303"
167,0.054560,0.182258,0.583464,"6432f9604a6b118832b725b81235451a179de1320a76f9125f85617de1f30673","0;20;21;24;31"
171,0.179404,0.033694,0.624170,"23a6661d5d1ba06b5ee172c6e8e8b4a5796cb2bda7f84ddf2e1ed7865f2c7984","0;20;21;31;320"
172,0.189386,0.002658,0.603458,"a4fcf557e04a67bc76a2f670d37389753bde6e6a79f0e93a6fee6504e3fb46a1","0;20;21;24;31;41;51;294;303;320"
179,0.275415,0.084445,0.734180,"29a5f145755fe67b79ea7842583894a459cc122ce1f875ce2e1e05064fec52ac","0;20;21;24;31;294;320"
180,0.011017,0.044304,0.824653,"85c4f557a43eedbafcfa7254d3609def4f447e2aa1f46dee0cba7784cef941a5","0;20;21"
183,0.078350,-0.001708,0.658619,"cfeee657eb3cbcf7ba3fe6d5d9abdebf27477b8eb6ddaf636e7ffec0c7f5ebc9","0;20;24;31;294;303;320"
184,0.013167,0.135283,0.851256,"5add929c5bd4b4e6bf5dec052cfe26d4e57bfb41460b92fff3761e2b1a54afdf","0;20;21;24;31;41;303"
